"No.","Time","Source","Destination","Protocol","Length","Info"
"6551","210.789257612","192.168.1.4","4.227.249.197","TCP","1494","38468  >  443 [ACK] Seq=12947 Ack=6266 Win=64128 Len=1428 TSval=3785435342 TSecr=2935254398 [TCP segment of a reassembled PDU]"
"6552","210.789270356","192.168.1.4","4.227.249.197","TLSv1.2","579","Application Data"
"6553","210.797417530","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6554","210.802830338","200.21.200.10","192.168.1.4","DNS","100","Standard query response 0xf654 A www.google-analytics.com A 142.250.78.142"
"6555","210.802830579","200.21.200.10","192.168.1.4","DNS","112","Standard query response 0x2851 AAAA www.google-analytics.com AAAA 2800:3f0:4005:40b::200e"
"6556","210.802830609","200.21.200.10","192.168.1.4","DNS","107","Standard query response 0x13d6 A ws.zoominfo.com A 104.16.137.15 A 104.16.136.15"
"6557","210.802830629","200.21.200.10","192.168.1.4","DNS","131","Standard query response 0xd6d4 AAAA ws.zoominfo.com AAAA 2606:4700::6810:880f AAAA 2606:4700::6810:890f"
"6558","210.803267755","192.168.1.4","142.250.78.142","QUIC","1292","Initial, DCID=d09edf518e3b0d96, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"6559","210.803371900","192.168.1.4","142.250.78.142","QUIC","119","0-RTT, DCID=d09edf518e3b0d96"
"6560","210.803598723","192.168.1.4","104.16.137.15","QUIC","1292","Initial, DCID=c07b73805908c6ad, PKN: 1, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING"
"6561","210.803668764","192.168.1.4","104.16.137.15","QUIC","120","0-RTT, DCID=c07b73805908c6ad"
"6562","210.803845745","192.168.1.4","104.16.137.15","QUIC","340","0-RTT, DCID=c07b73805908c6ad"
"6563","210.810389735","34.149.224.134","192.168.1.4","QUIC","1292","Initial, SCID=e0a60fedef140fe0, PKN: 1, ACK, PADDING"
"6564","210.822395566","200.21.200.10","192.168.1.4","DNS","172","Standard query response 0x26d8 AAAA bat.bing.com CNAME bat-bing-com.a-0001.a-msedge.net CNAME dual-a-0001.a-msedge.net AAAA 2620:1ec:c11::200"
"6565","210.822395806","200.21.200.10","192.168.1.4","DNS","176","Standard query response 0x5ad7 A bat.bing.com CNAME bat-bing-com.a-0001.a-msedge.net CNAME dual-a-0001.a-msedge.net A 204.79.197.200 A 13.107.21.200"
"6566","210.822644361","192.168.1.4","204.79.197.200","TCP","74","40902  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3623906644 TSecr=0 WS=128"
"6567","210.829455901","192.168.1.4","34.149.224.134","TCP","66","40156  >  443 [ACK] Seq=5715 Ack=374 Win=501 Len=0 TSval=3778088933 TSecr=2980561831"
"6568","210.844769759","142.250.78.142","192.168.1.4","QUIC","1292","Initial, SCID=f09edf518e3b0d96, PKN: 1, ACK, PADDING"
"6569","210.848165501","34.149.224.134","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"6570","210.848659613","192.168.1.4","34.149.224.134","QUIC","205","Protected Payload (KP0), DCID=e0a60fedef140fe0"
"6571","210.850033058","142.250.78.4","192.168.1.4","QUIC","1007","Protected Payload (KP0)"
"6572","210.850033289","142.250.78.4","192.168.1.4","QUIC","63","Protected Payload (KP0)"
"6573","210.850211602","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6574","210.858021567","142.250.78.4","192.168.1.4","QUIC","246","Protected Payload (KP0)"
"6575","210.858306379","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6576","210.859331733","142.250.78.4","192.168.1.4","QUIC","63","Protected Payload (KP0)"
"6577","210.861166770","34.149.224.134","192.168.1.4","QUIC","560","Protected Payload (KP0)"
"6578","210.861166971","34.149.224.134","192.168.1.4","QUIC","163","Protected Payload (KP0)"
"6579","210.861329234","192.168.1.4","34.149.224.134","QUIC","73","Protected Payload (KP0), DCID=e0a60fedef140fe0"
"6580","210.861952578","142.250.78.4","192.168.1.4","QUIC","252","Protected Payload (KP0)"
"6581","210.862115101","192.168.1.4","142.250.78.4","QUIC","77","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6582","210.863536976","142.250.78.4","192.168.1.4","QUIC","63","Protected Payload (KP0)"
"6583","210.870474682","204.79.197.200","192.168.1.4","TCP","66","443  >  40902 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"6584","210.870552127","192.168.1.4","204.79.197.200","TCP","54","40902  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"6585","210.870920265","192.168.1.4","204.79.197.200","TLSv1.2","640","Client Hello"
"6586","210.873165508","142.250.78.4","192.168.1.4","QUIC","65","Protected Payload (KP0)"
"6587","210.880023034","104.16.137.15","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"6588","210.881180105","142.250.78.142","192.168.1.4","QUIC","1292","Protected Payload (KP0)"
"6589","210.881180195","142.250.78.142","192.168.1.4","QUIC","859","Protected Payload (KP0)"
"6590","210.881180225","142.250.78.142","192.168.1.4","QUIC","209","Protected Payload (KP0)"
"6591","210.881180245","142.250.78.142","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6592","210.881417498","192.168.1.4","142.250.78.142","QUIC","120","Handshake, DCID=f09edf518e3b0d96"
"6593","210.881459186","192.168.1.4","142.250.78.142","QUIC","73","Protected Payload (KP0), DCID=f09edf518e3b0d96"
"6594","210.881566125","192.168.1.4","142.250.78.142","QUIC","824","Protected Payload (KP0), DCID=f09edf518e3b0d96"
"6595","210.882135930","104.16.137.15","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"6596","210.882276823","192.168.1.4","104.16.137.15","QUIC","132","Handshake, DCID=01f6eb4712d2eeff42f780473bd2e91119b0deb0"
"6597","210.887603500","34.149.224.134","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6598","210.888813750","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6599","210.890112496","4.227.249.197","192.168.1.4","TCP","66","443  >  38468 [ACK] Seq=6266 Ack=8663 Win=64128 Len=0 TSval=2935255660 TSecr=3785435339"
"6600","210.890112746","4.227.249.197","192.168.1.4","TCP","66","443  >  38468 [ACK] Seq=6266 Ack=12947 Win=64128 Len=0 TSval=2935255660 TSecr=3785435339"
"6601","210.891393548","52.22.169.243","192.168.1.4","TLSv1.2","520","Application Data"
"6602","210.891444112","192.168.1.4","52.22.169.243","TCP","66","56840  >  443 [ACK] Seq=2281 Ack=5388 Win=64128 Len=0 TSval=2165986961 TSecr=1585448490"
"6603","210.893980880","4.227.249.197","192.168.1.4","TCP","66","443  >  38468 [ACK] Seq=6266 Ack=14888 Win=64128 Len=0 TSval=2935255664 TSecr=3785435342"
"6604","210.894305376","142.250.78.142","192.168.1.4","QUIC","162","Protected Payload (KP0)"
"6605","210.894305686","142.250.78.142","192.168.1.4","QUIC","71","Protected Payload (KP0)"
"6606","210.894665729","192.168.1.4","142.250.78.142","QUIC","74","Protected Payload (KP0), DCID=f09edf518e3b0d96"
"6607","210.895349135","4.227.249.197","192.168.1.4","TLSv1.2","395","Application Data"
"6608","210.895374322","192.168.1.4","4.227.249.197","TCP","66","38468  >  443 [ACK] Seq=14888 Ack=6595 Win=64128 Len=0 TSval=3785435448 TSecr=2935255666"
"6609","210.898798457","34.149.224.134","192.168.1.4","TLSv1.2","153","Application Data"
"6610","210.898820157","192.168.1.4","34.149.224.134","TCP","66","40156  >  443 [ACK] Seq=5715 Ack=461 Win=501 Len=0 TSval=3778089003 TSecr=2980561943"
"6611","210.898798807","34.149.224.134","192.168.1.4","TLSv1.2","97","Application Data"
"6612","210.898838241","192.168.1.4","34.149.224.134","TCP","66","40156  >  443 [ACK] Seq=5715 Ack=492 Win=501 Len=0 TSval=3778089003 TSecr=2980561943"
"6613","210.898798867","34.149.224.134","192.168.1.4","TLSv1.2","105","Application Data"
"6614","210.898849011","192.168.1.4","34.149.224.134","TCP","66","40156  >  443 [ACK] Seq=5715 Ack=531 Win=501 Len=0 TSval=3778089003 TSecr=2980561943"
"6615","210.899037182","192.168.1.4","34.149.224.134","TLSv1.2","105","Application Data"
"6616","210.900971505","34.149.224.134","192.168.1.4","TLSv1.2","153","Application Data"
"6617","210.900971755","34.149.224.134","192.168.1.4","TLSv1.2","97","Application Data"
"6618","210.901018723","192.168.1.4","34.149.224.134","TCP","66","40156  >  443 [ACK] Seq=5754 Ack=649 Win=501 Len=0 TSval=3778089005 TSecr=2980561945"
"6619","210.907013368","200.21.200.10","192.168.1.4","DNS","113","Standard query response 0x9d81 A category.blocksite.co A 52.10.172.57 A 44.228.75.229"
"6620","210.907300193","192.168.1.4","52.10.172.57","TCP","74","35256  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2768523289 TSecr=0 WS=128"
"6621","210.907402284","192.168.1.4","104.16.137.15","QUIC","86","Protected Payload (KP0), DCID=01f6eb4712d2eeff42f780473bd2e91119b0deb0"
"6622","210.916070171","34.149.224.134","192.168.1.4","TCP","66","443  >  40156 [ACK] Seq=649 Ack=5754 Win=414 Len=0 TSval=2980561959 TSecr=3778089003"
"6623","210.918385224","204.79.197.200","192.168.1.4","TCP","60","443  >  40902 [ACK] Seq=1 Ack=587 Win=4194048 Len=0"
"6624","210.918385375","204.79.197.200","192.168.1.4","TLSv1.2","204","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"6625","210.918414138","192.168.1.4","204.79.197.200","TCP","54","40902  >  443 [ACK] Seq=587 Ack=151 Win=64128 Len=0"
"6626","210.918699101","192.168.1.4","204.79.197.200","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"6627","210.918964877","192.168.1.4","204.79.197.200","TLSv1.2","153","Application Data"
"6628","210.919941491","192.168.1.4","204.79.197.200","TLSv1.2","703","Application Data"
"6629","210.955057529","104.16.137.15","192.168.1.4","QUIC","90","Protected Payload (KP0)"
"6630","210.955057940","104.16.137.15","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6631","210.955058010","104.16.137.15","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6632","210.955058080","104.16.137.15","192.168.1.4","QUIC","91","Protected Payload (KP0)"
"6633","210.955290644","192.168.1.4","104.16.137.15","QUIC","85","Protected Payload (KP0), DCID=01f6eb4712d2eeff42f780473bd2e91119b0deb0"
"6634","210.955371094","192.168.1.4","104.16.137.15","QUIC","89","Protected Payload (KP0), DCID=01f6eb4712d2eeff42f780473bd2e91119b0deb0"
"6635","210.965825408","204.79.197.200","192.168.1.4","TCP","60","443  >  40902 [ACK] Seq=151 Ack=737 Win=4193792 Len=0"
"6636","210.965825738","204.79.197.200","192.168.1.4","TCP","60","443  >  40902 [ACK] Seq=151 Ack=1386 Win=4193280 Len=0"
"6637","210.965825799","204.79.197.200","192.168.1.4","TLSv1.2","123","Application Data"
"6638","210.965825859","142.250.78.142","192.168.1.4","QUIC","288","Protected Payload (KP0)"
"6639","210.965969787","192.168.1.4","204.79.197.200","TLSv1.2","92","Application Data"
"6640","210.966268044","192.168.1.4","142.250.78.142","QUIC","77","Protected Payload (KP0), DCID=f09edf518e3b0d96"
"6641","210.967934376","142.250.78.142","192.168.1.4","QUIC","63","Protected Payload (KP0)"
"6642","210.986045358","104.16.137.15","192.168.1.4","QUIC","747","Protected Payload (KP0)"
"6643","210.988739679","192.168.1.4","104.16.137.15","QUIC","1292","Initial, DCID=d2e0738897fea549, PKN: 1, PADDING, PING, PADDING, PING, PING, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PADDING"
"6644","210.988824818","192.168.1.4","104.16.137.15","QUIC","121","0-RTT, DCID=d2e0738897fea549"
"6645","210.993988241","192.168.1.4","142.250.78.142","QUIC","74","Protected Payload (KP0), DCID=f09edf518e3b0d96"
"6646","211.003930187","142.250.78.142","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6647","211.012243683","192.168.1.4","104.16.137.15","QUIC","86","Protected Payload (KP0), DCID=01f6eb4712d2eeff42f780473bd2e91119b0deb0"
"6648","211.013942605","204.79.197.200","192.168.1.4","TLSv1.2","92","Application Data"
"6649","211.020764475","192.168.1.4","52.10.172.57","TCP","74","35264  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2768523403 TSecr=0 WS=128"
"6650","211.030411771","104.16.137.15","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"6651","211.055966384","192.168.1.4","104.16.137.15","QUIC","86","Protected Payload (KP0), DCID=01f6eb4712d2eeff42f780473bd2e91119b0deb0"
"6652","211.056124479","192.168.1.4","204.79.197.200","TCP","54","40902  >  443 [ACK] Seq=1424 Ack=258 Win=64128 Len=0"
"6653","211.062834430","104.16.137.15","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"6654","211.064009464","104.16.137.15","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"6655","211.064642486","192.168.1.4","104.16.137.15","QUIC","132","Handshake, DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6656","211.065158590","192.168.1.4","104.16.137.15","QUIC","691","Protected Payload (KP0), DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6657","211.065195639","192.168.1.4","104.16.137.15","QUIC","409","Protected Payload (KP0), DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6658","211.095764997","52.10.172.57","192.168.1.4","TCP","74","443  >  35256 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1440 SACK_PERM TSval=2065485362 TSecr=2768523289 WS=256"
"6659","211.095790865","192.168.1.4","52.10.172.57","TCP","66","35256  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2768523478 TSecr=2065485362"
"6660","211.096012038","192.168.1.4","52.10.172.57","TLSv1.2","583","Client Hello"
"6661","211.101814304","204.79.197.200","192.168.1.4","TLSv1.2","463","Application Data"
"6662","211.101831656","192.168.1.4","204.79.197.200","TCP","54","40902  >  443 [ACK] Seq=1424 Ack=667 Win=64128 Len=0"
"6663","211.135882755","104.16.137.15","192.168.1.4","QUIC","95","Protected Payload (KP0)"
"6664","211.135883326","104.16.137.15","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6665","211.135883397","104.16.137.15","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"6666","211.135883467","104.16.137.15","192.168.1.4","QUIC","91","Protected Payload (KP0)"
"6667","211.136406363","192.168.1.4","104.16.137.15","QUIC","85","Protected Payload (KP0), DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6668","211.136492073","192.168.1.4","104.16.137.15","QUIC","89","Protected Payload (KP0), DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6669","211.175199789","104.16.137.15","192.168.1.4","QUIC","375","Protected Payload (KP0)"
"6670","211.196120528","192.168.1.4","23.14.81.116","TCP","66","[TCP Keep-Alive] 36940  >  443 [ACK] Seq=1373 Ack=1023 Win=64128 Len=0 TSval=3198891348 TSecr=3449610773"
"6671","211.196149692","192.168.1.4","199.232.49.140","TCP","66","[TCP Keep-Alive] 37176  >  443 [ACK] Seq=139 Ack=112 Win=501 Len=0 TSval=234797503 TSecr=376039961"
"6672","211.196157076","192.168.1.4","172.64.155.119","TCP","66","[TCP Keep-Alive] 46802  >  443 [ACK] Seq=151 Ack=286 Win=501 Len=0 TSval=375189862 TSecr=943055850"
"6673","211.196160212","192.168.1.4","199.232.49.44","TCP","66","[TCP Keep-Alive] 57400  >  443 [ACK] Seq=1566 Ack=2890 Win=501 Len=0 TSval=464492994 TSecr=2227679543"
"6674","211.196162747","192.168.1.4","199.232.49.140","TCP","66","[TCP Keep-Alive] 37186  >  443 [ACK] Seq=348 Ack=160 Win=501 Len=0 TSval=234797503 TSecr=1703309622"
"6675","211.196165322","192.168.1.4","199.232.49.44","TCP","66","[TCP Keep-Alive] 57406  >  443 [ACK] Seq=127 Ack=123 Win=501 Len=0 TSval=464492994 TSecr=326671466"
"6676","211.200926052","192.168.1.4","104.16.137.15","QUIC","86","Protected Payload (KP0), DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6677","211.205212276","104.16.137.15","192.168.1.4","QUIC","70","Protected Payload (KP0)"
"6678","211.210997641","52.10.172.57","192.168.1.4","TCP","74","443  >  35264 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1440 SACK_PERM TSval=2065485477 TSecr=2768523403 WS=256"
"6679","211.211023569","192.168.1.4","52.10.172.57","TCP","66","35264  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2768523593 TSecr=2065485477"
"6680","211.211162228","192.168.1.4","52.10.172.57","TLSv1.2","583","Client Hello"
"6681","211.211346191","172.64.155.119","192.168.1.4","TCP","66","[TCP Keep-Alive ACK] 443  >  46802 [ACK] Seq=286 Ack=152 Win=8 Len=0 TSval=943101929 TSecr=375005753"
"6682","211.228229661","199.232.49.140","192.168.1.4","TCP","66","[TCP Keep-Alive ACK] 443  >  37186 [ACK] Seq=160 Ack=349 Win=295 Len=0 TSval=1703355701 TSecr=234613973"
"6683","211.228229891","199.232.49.140","192.168.1.4","TCP","66","[TCP Keep-Alive ACK] 443  >  37176 [ACK] Seq=112 Ack=140 Win=288 Len=0 TSval=376086040 TSecr=234613803"
"6684","211.228229921","23.14.81.116","192.168.1.4","TCP","66","[TCP Keep-Alive ACK] 443  >  36940 [ACK] Seq=1023 Ack=1374 Win=64128 Len=0 TSval=3449656852 TSecr=3198707796"
"6685","211.228229951","199.232.49.44","192.168.1.4","TCP","66","[TCP Keep-Alive ACK] 443  >  57406 [ACK] Seq=123 Ack=128 Win=288 Len=0 TSval=326717545 TSecr=464309624"
"6686","211.228229972","199.232.49.44","192.168.1.4","TCP","66","[TCP Keep-Alive ACK] 443  >  57400 [ACK] Seq=2890 Ack=1567 Win=301 Len=0 TSval=2227725622 TSecr=464309588"
"6687","211.231827470","192.168.1.4","104.16.137.15","QUIC","86","Protected Payload (KP0), DCID=01022c11ea6377ce68023d10b66364ec02d461aa"
"6688","211.266049568","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"6689","211.266257807","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"6690","211.288149750","52.10.172.57","192.168.1.4","TCP","66","443  >  35256 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=2065485554 TSecr=2768523478"
"6691","211.288150171","52.10.172.57","192.168.1.4","TLSv1.2","4162","Server Hello"
"6692","211.288195205","192.168.1.4","52.10.172.57","TCP","66","35256  >  443 [ACK] Seq=518 Ack=4097 Win=61696 Len=0 TSval=2768523670 TSecr=2065485554"
"6693","211.288150231","52.10.172.57","192.168.1.4","TLSv1.2","1398","Certificate, Server Key Exchange, Server Hello Done"
"6694","211.288221183","192.168.1.4","52.10.172.57","TCP","66","35256  >  443 [ACK] Seq=518 Ack=5429 Win=60416 Len=0 TSval=2768523670 TSecr=2065485555"
"6695","211.291399839","192.168.1.4","52.10.172.57","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6696","211.520304212","192.168.1.4","157.240.6.53","TLSv1.2","136","Application Data"
"6697","211.524249460","52.10.172.57","192.168.1.4","TCP","66","443  >  35264 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=2065485669 TSecr=2768523593"
"6698","211.524249850","52.10.172.57","192.168.1.4","TLSv1.2","4162","Server Hello"
"6699","211.524287791","192.168.1.4","52.10.172.57","TCP","66","35264  >  443 [ACK] Seq=518 Ack=4097 Win=61696 Len=0 TSval=2768523906 TSecr=2065485670"
"6700","211.524249920","52.10.172.57","192.168.1.4","TLSv1.2","1398","Certificate, Server Key Exchange, Server Hello Done"
"6701","211.524311325","192.168.1.4","52.10.172.57","TCP","66","35264  >  443 [ACK] Seq=518 Ack=5429 Win=60416 Len=0 TSval=2768523906 TSecr=2065485671"
"6702","211.524249990","35.155.106.192","192.168.1.4","TCP","66","443  >  55210 [ACK] Seq=1483 Ack=1483 Win=442 Len=0 TSval=3308268534 TSecr=3408409952"
"6703","211.524250061","52.10.172.57","192.168.1.4","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6704","211.525058991","192.168.1.4","52.10.172.57","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6705","211.525228207","192.168.1.4","52.10.172.57","TCP","1494","35256  >  443 [ACK] Seq=644 Ack=5480 Win=64128 Len=1428 TSval=2768523907 TSecr=2065485746 [TCP segment of a reassembled PDU]"
"6706","211.525236553","192.168.1.4","52.10.172.57","TLSv1.2","1032","Application Data"
"6707","211.527085045","192.168.1.4","52.10.172.57","TLSv1.2","1370","Application Data"
"6708","211.534422487","157.240.6.53","192.168.1.4","TCP","66","443  >  40124 [ACK] Seq=5303 Ack=10299 Win=751 Len=0 TSval=1053703420 TSecr=3263254176"
"6709","211.603720900","157.240.6.53","192.168.1.4","TLSv1.2","138","Application Data"
"6710","211.646384643","192.168.1.4","157.240.6.53","TCP","66","40124  >  443 [ACK] Seq=10299 Ack=5375 Win=803 Len=0 TSval=3263254302 TSecr=1053703489"
"6711","211.714664385","52.10.172.57","192.168.1.4","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6712","211.714664815","52.10.172.57","192.168.1.4","TCP","66","443  >  35256 [ACK] Seq=5480 Ack=3038 Win=45824 Len=0 TSval=2065485982 TSecr=2768523907"
"6713","211.717796063","52.10.172.57","192.168.1.4","TLSv1.2","215","Application Data"
"6714","211.751073448","192.168.1.4","200.21.200.10","DNS","82","Standard query 0x644f A analytics.blocksite.co"
"6715","211.751109555","192.168.1.4","200.21.200.10","DNS","82","Standard query 0x5e53 AAAA analytics.blocksite.co"
"6716","211.759455190","192.168.1.4","52.10.172.57","TCP","66","35264  >  443 [ACK] Seq=644 Ack=5480 Win=64128 Len=0 TSval=2768524141 TSecr=2065485981"
"6717","211.759614838","192.168.1.4","52.10.172.57","TCP","66","35256  >  443 [ACK] Seq=4342 Ack=5629 Win=64128 Len=0 TSval=2768524141 TSecr=2065485985"
"6718","211.762400400","200.21.200.10","192.168.1.4","DNS","169","Standard query response 0x5e53 AAAA analytics.blocksite.co SOA ns-1785.awsdns-31.co.uk"
"6719","211.764389304","200.21.200.10","192.168.1.4","DNS","114","Standard query response 0x644f A analytics.blocksite.co A 107.22.233.127 A 52.44.165.211"
"6720","211.764620145","192.168.1.4","107.22.233.127","TCP","74","59486  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3577494904 TSecr=0 WS=128"
"6721","211.863604015","107.22.233.127","192.168.1.4","TCP","74","443  >  59486 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1440 SACK_PERM TSval=330280106 TSecr=3577494904 WS=256"
"6722","211.863674527","192.168.1.4","107.22.233.127","TCP","66","59486  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3577495003 TSecr=330280106"
"6723","211.864087598","192.168.1.4","107.22.233.127","TLSv1.2","583","Client Hello"
"6724","211.964060495","107.22.233.127","192.168.1.4","TCP","66","443  >  59486 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=330280206 TSecr=3577495004"
"6725","211.964060996","107.22.233.127","192.168.1.4","TLSv1.2","222","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"6726","211.964093637","192.168.1.4","107.22.233.127","TCP","66","59486  >  443 [ACK] Seq=518 Ack=157 Win=64128 Len=0 TSval=3577495104 TSecr=330280206"
"6727","211.967780823","192.168.1.4","107.22.233.127","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"6728","211.968012826","192.168.1.4","107.22.233.127","TLSv1.2","165","Application Data"
"6729","211.968235672","192.168.1.4","107.22.233.127","TLSv1.2","1347","Application Data, Application Data"
"6730","212.063419987","107.22.233.127","192.168.1.4","TCP","66","443  >  59486 [ACK] Seq=157 Ack=1949 Win=45824 Len=0 TSval=330280306 TSecr=3577495108"
"6731","212.063420548","107.22.233.127","192.168.1.4","TLSv1.2","144","Application Data"
"6732","212.063770060","192.168.1.4","107.22.233.127","TLSv1.2","104","Application Data"
"6733","212.064663489","107.22.233.127","192.168.1.4","TLSv1.2","156","Application Data"
"6734","212.106409999","192.168.1.4","107.22.233.127","TCP","66","59486  >  443 [ACK] Seq=1987 Ack=325 Win=64128 Len=0 TSval=3577495246 TSecr=330280308"
"6735","212.199915848","107.22.233.127","192.168.1.4","TCP","66","443  >  59486 [ACK] Seq=325 Ack=1987 Win=45824 Len=0 TSval=330280443 TSecr=3577495204"
"6736","212.322474012","192.168.1.4","142.250.78.4","QUIC","250","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6737","212.332129484","192.168.1.4","200.21.200.10","DNS","80","Standard query 0x41bd A community.splunk.com"
"6738","212.332159029","192.168.1.4","200.21.200.10","DNS","80","Standard query 0x41b8 AAAA community.splunk.com"
"6739","212.332389870","192.168.1.4","200.21.200.10","DNS","77","Standard query 0x0583 A cdn.cookielaw.org"
"6740","212.332408965","192.168.1.4","200.21.200.10","DNS","77","Standard query 0x6f86 AAAA cdn.cookielaw.org"
"6741","212.332599802","192.168.1.4","142.250.78.4","QUIC","561","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6742","212.334237751","192.168.1.4","142.250.78.4","QUIC","953","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6743","212.334899456","192.168.1.4","108.156.83.77","TCP","1494","57250  >  443 [ACK] Seq=23115 Ack=72584 Win=119040 Len=1428 TSval=4224371202 TSecr=3600493278 [TCP segment of a reassembled PDU]"
"6744","212.334925114","192.168.1.4","108.156.83.77","TLSv1.3","978","Application Data"
"6745","212.335228851","142.250.78.4","192.168.1.4","QUIC","69","Protected Payload (KP0)"
"6746","212.341446092","142.250.78.4","192.168.1.4","QUIC","69","Protected Payload (KP0)"
"6747","212.341631949","192.168.1.4","142.250.78.4","QUIC","73","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6748","212.345637960","142.250.78.4","192.168.1.4","QUIC","69","Protected Payload (KP0)"
"6749","212.347438523","200.21.200.10","192.168.1.4","DNS","109","Standard query response 0x0583 A cdn.cookielaw.org A 104.18.131.236 A 104.18.130.236"
"6750","212.347438673","200.21.200.10","192.168.1.4","DNS","133","Standard query response 0x6f86 AAAA cdn.cookielaw.org AAAA 2606:4700::6812:82ec AAAA 2606:4700::6812:83ec"
"6751","212.347779039","192.168.1.4","104.18.131.236","TCP","74","55518  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2379864755 TSecr=0 WS=128"
"6752","212.370949649","192.168.1.4","142.250.78.4","QUIC","74","Protected Payload (KP0), DCID=f5d1aeb273a486e0"
"6753","212.404020508","108.156.83.77","192.168.1.4","TCP","66","443  >  57250 [ACK] Seq=72584 Ack=25455 Win=120832 Len=0 TSval=3600495217 TSecr=4224371202"
"6754","212.418074183","104.18.131.236","192.168.1.4","TCP","74","443  >  55518 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1400 SACK_PERM TSval=3604144986 TSecr=2379864755 WS=8192"
"6755","212.418125779","192.168.1.4","104.18.131.236","TCP","66","55518  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2379864825 TSecr=3604144986"
"6756","212.418482585","192.168.1.4","104.18.131.236","TLSv1.3","620","Client Hello"
"6757","212.430250161","142.250.78.4","192.168.1.4","QUIC","269","Protected Payload (KP0)"
"6758","212.430250402","142.250.78.4","192.168.1.4","QUIC","63","Protected Payload (KP0)"
